VehicleId,VehicleName,DriverId,DriverFirstName,DriverLastName,RouteId,RouteName,PatternId,PatternName,StopId,StopName,StopNumber,Timepoint,TripId,TripName,RunId,RunName,BlockId,Arrive,ArriveVariance,ScheduledArrive,Depart,DepartVariance,ScheduledDepart,Ons,Offs,ArrivalPassengers,VehicleCapacity,DeparturePassengers
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747561,Soquel Dr & Monterey Ave,1832,False,3311122,353610,371628,3536,297782,04/03/2022 00:09:16 -07:00,376,04/03/2022 00:03:00 -07:00,04/03/2022 00:09:22 -07:00,382,04/03/2022 00:03:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747564,Soquel Dr & Park Ave,1835,False,3311122,353610,371628,3536,297782,04/03/2022 00:09:41 -07:00,341,04/03/2022 00:04:00 -07:00,04/03/2022 00:09:49 -07:00,349,04/03/2022 00:04:00 -07:00,0,0,0,30,0
5221,2322,22403,Operator,697,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747846,Mission & Swift,2619,False,3310995,103113,371614,1031,297768,04/03/2022 00:10:03 -07:00,-85737,04/03/2022 23:59:00 -07:00,04/03/2022 00:10:23 -07:00,-85717,04/03/2022 23:59:00 -07:00,0,0,0,57,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747565,Soquel Dr & Willowbrook Ln,1836,False,3311122,353610,371628,3536,297782,04/03/2022 00:10:05 -07:00,305,04/03/2022 00:05:00 -07:00,04/03/2022 00:10:13 -07:00,313,04/03/2022 00:05:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747923,Soquel Dr & Lower Perimeter Rd (Sesnon House),2722,False,3311122,353610,371628,3536,297782,04/03/2022 00:10:29 -07:00,329,04/03/2022 00:05:00 -07:00,04/03/2022 00:10:33 -07:00,333,04/03/2022 00:05:00 -07:00,0,0,0,30,0
5221,2322,22403,Operator,697,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747443,Mission & Miramar Dr (Almar Shopping Ctr),1619,False,3310995,103113,371614,1031,297768,04/03/2022 00:10:51 -07:00,651,04/03/2022 00:00:00 -07:00,04/03/2022 00:11:15 -07:00,675,04/03/2022 00:00:00 -07:00,0,0,0,57,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747569,Soquel Dr & Cabrillo College Dr,1840,True,3311122,353610,371628,3536,297782,04/03/2022 00:10:52 -07:00,292,04/03/2022 00:06:00 -07:00,04/03/2022 00:11:00 -07:00,300,04/03/2022 00:06:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747570,Soquel Dr & Borregas Dr,1841,False,3311122,353610,371628,3536,297782,04/03/2022 00:11:14 -07:00,254,04/03/2022 00:07:00 -07:00,04/03/2022 00:11:20 -07:00,260,04/03/2022 00:07:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747572,Soquel Dr & Vienna Dr (Mar Vista Elem),1843,False,3311122,353610,371628,3536,297782,04/03/2022 00:11:23 -07:00,263,04/03/2022 00:07:00 -07:00,04/03/2022 00:11:29 -07:00,269,04/03/2022 00:07:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747574,Soquel Dr & Mar Vista Dr,1845,False,3311122,353610,371628,3536,297782,04/03/2022 00:11:41 -07:00,281,04/03/2022 00:07:00 -07:00,04/03/2022 00:11:47 -07:00,287,04/03/2022 00:07:00 -07:00,0,0,0,30,0
5221,2322,22403,Operator,697,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747446,Mission & Palm (Palm Center),1623,True,3310995,103113,371614,1031,297768,04/03/2022 00:11:47 -07:00,647,04/03/2022 00:01:00 -07:00,04/03/2022 00:12:19 -07:00,679,04/03/2022 00:01:00 -07:00,0,0,0,57,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747847,Soquel Dr & Heather Terrace,2620,False,3311122,353610,371628,3536,297782,04/03/2022 00:12:02 -07:00,242,04/03/2022 00:08:00 -07:00,04/03/2022 00:12:08 -07:00,248,04/03/2022 00:08:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747576,Soquel Dr & W Ledyard Way,1847,False,3311122,353610,371628,3536,297782,04/03/2022 00:12:15 -07:00,255,04/03/2022 00:08:00 -07:00,04/03/2022 00:12:23 -07:00,263,04/03/2022 00:08:00 -07:00,0,0,0,30,0
6512,9811,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747577,Soquel Dr & State Park Dr,1848,False,3311122,353610,371628,3536,297782,04/03/2022 00:12:31 -07:00,211,04/03/2022 00:09:00 -07:00,04/03/2022 00:13:11 -07:00,251,04/03/2022 00:09:00 -07:00,0,0,0,30,0
5221,2322,22403,Operator,697,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747448,Mission & Trescony,1625,False,3310995,103113,371614,1031,297768,04/03/2022 00:12:55 -07:00,655,04/03/2022 00:02:00 -07:00,04/03/2022 00:13:23 -07:00,683,04/03/2022 00:02:00 -07:00,0,0,0,57,0
