1344, 040107, 1,
1345, 040103, 2,
1345, 040104, 1,
1345, 040105, 1,
1345, 040106, 2,
1347, 040102, 1,
1347, 040105, 1,
1347, 040107, 2,
1347, 040108, 1,
1347, 040109, 3,
1379, 040102, 1,
1380, 040106, 1,
1382, 040105, 2,
1382, 040109, 1,
1383, 040105, 1,
1384, 040107, 2,
1499, 040104, 1,
1499, 040107, 1,
1664, 040102, 2,
1664, 040105, 1,
1664, 040108, 1,
1664, 040109, 2,
1713, 040107, 1,
2396, 040105, 1,
2426, 040104, 2,
2426, 040105, 2,
2426, 040108, 1,
2603, 040102, 1,
2603, 040103, 1,
2603, 040105, 1,
2603, 350311, 1,
2654, 350311, 3,
2667, 040105, 1,
2667, 040107, 3,
2683, 040107, 1,
2702, 040102, 8,
2702, 040104, 4,
2702, 040105, 2,
2702, 040106, 1,
2702, 040108, 2,
2702, 040109, 3,
2743, 040105, 1,
1344, 040103, 2,
1345, 040103, 4,
1345, 040104, 1,
1345, 040107, 1,
1347, 040105, 1,
1347, 040106, 1,
1347, 040109, 1,
1347, 350311, 1,
1379, 040108, 1,
1380, 040102, 1,
1382, 040105, 2,
1384, 040103, 2,
1499, 040108, 1,
1664, 040105, 1,
1666, 040103, 1,
1713, 040103, 2,
1713, 040105, 1,
1892, 040107, 1,
2350, 040108, 1,
2350, 350311, 1,
2426, 040105, 2,
2426, 040107, 1,
2522, 040109, 2,
2603, 040106, 1,
2603, 040107, 1,
2603, 040108, 1,
2603, 350311, 1,
2654, 040104, 1,
2654, 040109, 1,
2654, 350311, 2,
2667, 040102, 1,
2667, 040105, 3,
2667, 040108, 2,
2667, 040109, 1,
2683, 040108, 1,
2702, 040102, 5,
2702, 040103, 8,
2702, 040104, 1,
2702, 040106, 5,
2702, 040107, 2,
2702, 040108, 1,
2702, 040109, 1,
2743, 040104, 2,
2743, 040108, 1,
1344, 040103, 1,
1344, 040106, 1,
1344, 040107, 2,
1344, 040108, 1,
1345, 040102, 2,
1345, 040105, 1,
1345, 040107, 1,
1347, 040103, 2,
1347, 040104, 2,
1347, 040107, 2,
1379, 040102, 1,
1382, 040104, 2,
1384, 040103, 1,
1384, 040105, 2,
1384, 350311, 1,
1664, 040103, 1,
1664, 040105, 1,
1666, 040105, 1,
1677, 040103, 1,
1713, 040102, 1,
1713, 040103, 1,
1713, 040106, 1,
1713, 040107, 2,
2350, 040104, 1,
2396, 040108, 1,
2426, 040104, 2,
2426, 040105, 4,
2603, 040103, 1,
2603, 040105, 1,
2603, 040107, 1,
2603, 350311, 1,
2654, 350311, 1,
2667, 040103, 1,
2667, 040104, 2,
2667, 040107, 2,
2667, 040109, 2,
2702, 040102, 8,
2702, 040103, 6,
2702, 040104, 5,
2702, 040105, 4,
2702, 040106, 4,
