1341, 190401, 2,
1341, 180106, 3,
1349, 180106, 1,
1356, 190401, 1,
1501, 190401, 10,
1501, 180106, 10,
1505, 180106, 2,
1509, 180106, 2,
1615, 190401, 1,
1615, 180106, 5,
1616, 190401, 5,
1616, 180106, 5,
1617, 190401, 3,
1617, 180106, 8,
1907, 190401, 5,
1907, 180106, 4,
2101, 180106, 1,
2102, 190401, 6,
2102, 180106, 17,
2328, 190401, 1,
2344, 190401, 2,
2344, 180106, 8,
2393, 180106, 1,
2448, 190401, 3,
2448, 180106, 2,
2516, 180106, 2,
2662, 180106, 1,
2694, 190401, 2,
2701, 180106, 6,
2715, 190401, 2,
2715, 180106, 2,
2716, 190401, 3,
2716, 180106, 1,
2718, 190401, 3,
2718, 180106, 2,
1341, 190401, 4,
1341, 180106, 1,
1351, 190401, 2,
1352, 180106, 1,
1356, 190401, 1,
1501, 180106, 2,
1505, 180106, 5,
1509, 190401, 1,
1510, 180106, 1,
1615, 180106, 5,
1616, 180106, 2,
1617, 190401, 7,
1617, 180106, 12,
1907, 190401, 8,
1907, 180106, 2,
2101, 190401, 1,
2101, 180106, 1,
2102, 190401, 3,
2102, 180106, 12,
2330, 190401, 1,
2344, 190401, 2,
2393, 180106, 1,
2448, 190401, 4,
2448, 180106, 1,
2516, 190401, 1,
2662, 190401, 1,
2662, 180106, 1,
2694, 190401, 2,
2694, 180106, 1,
2697, 180106, 1,
2701, 190401, 8,
2701, 180106, 5,
2715, 190401, 1,
2715, 180106, 1,
2716, 190401, 3,
2716, 180106, 1,
2718, 190401, 2,
2718, 180106, 2,
1341, 190401, 6,
1356, 190401, 2,
1501, 190401, 2,
1501, 180106, 2,
1505, 190401, 3,
1505, 180106, 1,
1509, 180106, 1,
1615, 190401, 1,
1615, 180106, 2,
1616, 190401, 6,
1616, 180106, 1,
1617, 190401, 2,
1617, 180106, 1,
1907, 190401, 4,
1907, 180106, 2,
2102, 190401, 1,
2102, 180106, 4,
2330, 180106, 1,
2344, 190401, 2,
2344, 180106, 2,
2393, 190401, 1,
2420, 190401, 3,
2448, 190401, 5,
2448, 180106, 5,
2516, 180106, 1,
2592, 190401, 1,
2659, 190401, 1,
2662, 190401, 1,
2662, 180106, 1,
2694, 190401, 2,
2694, 180106, 2,
2697, 180106, 4,
2715, 190401, 1,
2716, 190401, 3,
2716, 180106, 4,
2717, 180106, 2,
2718, 190401, 1,
2739, 180106, 1,
2740, 190401, 1,
2750, 190401, 1,
