VehicleId,VehicleName,DriverId,DriverFirstName,DriverLastName,RouteId,RouteName,PatternId,PatternName,StopId,StopName,StopNumber,Timepoint,TripId,TripName,RunId,RunName,BlockId,Arrive,ArriveVariance,ScheduledArrive,Depart,DepartVariance,ScheduledDepart,Ons,Offs,ArrivalPassengers,VehicleCapacity,DeparturePassengers
5210,9818,21078,Operator,691,4367,35 - Highway 9/Scotts Valley,18656,35-09-86-CClub via Glen Arbor IB SV Drive,4747740,Front & Soquel Ave,2364,False,3313523,350714,371892,3507,297996,04/16/2022 00:02:27 -07:00,-85773,04/16/2022 23:52:00 -07:00,04/16/2022 00:02:43 -07:00,-85757,04/16/2022 23:52:00 -07:00,0,0,0,30,0
5262,1901,17868,Operator,674,4378,19 - UCSC via West Gate - Bay,16149,19-00-13-UCSC via Lower Bay,4747239,Bay & Seaside,1224,False,3313344,190215,371868,1902,297972,04/16/2022 00:02:29 -07:00,29,04/16/2022 00:02:00 -07:00,04/16/2022 00:02:37 -07:00,37,04/16/2022 00:02:00 -07:00,0,0,0,39,0
5275,1611,15904,Operator,654,4353,71 - Soquel/Freedom,18653,71-03-40-SC via Clifford,4747532,Soquel Ave & Park Way,1799,False,3313686,710511,371916,7105,298020,04/16/2022 00:02:41 -07:00,41,04/16/2022 00:02:00 -07:00,04/16/2022 00:02:49 -07:00,49,04/16/2022 00:02:00 -07:00,0,0,0,40,0
5262,1901,17868,Operator,674,4378,19 - UCSC via West Gate - Bay,16149,19-00-13-UCSC via Lower Bay,4747237,Bay & Redwood,1222,False,3313344,190215,371868,1902,297972,04/16/2022 00:02:49 -07:00,-11,04/16/2022 00:03:00 -07:00,04/16/2022 00:03:09 -07:00,9,04/16/2022 00:03:00 -07:00,0,0,0,39,0
5267,1210,16024,Operator,530,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747874,Western Dr & Flower,2663,False,3313276,155411,371863,1554,297967,04/16/2022 00:02:49 -07:00,-85751,04/16/2022 23:52:00 -07:00,04/16/2022 00:03:01 -07:00,-85739,04/16/2022 23:52:00 -07:00,0,0,0,39,0
5271,1305,23046,Operator,699,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747548,Soquel Dr & 41st Ave,1818,True,3313601,660511,371907,6605,298011,04/16/2022 00:02:52 -07:00,172,04/16/2022 00:00:00 -07:00,04/16/2022 00:03:36 -07:00,216,04/16/2022 00:00:00 -07:00,0,0,0,28,0
5275,1611,15904,Operator,654,4353,71 - Soquel/Freedom,18653,71-03-40-SC via Clifford,4747531,Soquel Ave & Trevethan Ave,1798,False,3313686,710511,371916,7105,298020,04/16/2022 00:03:01 -07:00,61,04/16/2022 00:02:00 -07:00,04/16/2022 00:03:09 -07:00,69,04/16/2022 00:02:00 -07:00,0,0,0,40,0
6512,9811,23045,Operator,698,4367,35 - Highway 9/Scotts Valley,19268,35-19-90-Mtn Store/ CClub via Glen Arbor,4747470,Pool Dr & Highway 9 (Mountain Store),1678,True,3313472,350217,371888,3502,297992,04/16/2022 00:03:02 -07:00,-85498,04/16/2022 23:48:00 -07:00,04/16/2022 00:07:02 -07:00,-85258,04/16/2022 23:48:00 -07:00,0,0,0,30,0
5275,1611,15904,Operator,654,4353,71 - Soquel/Freedom,18653,71-03-40-SC via Clifford,4747529,Soquel Ave & San Juan Ave,1796,False,3313686,710511,371916,7105,298020,04/16/2022 00:03:25 -07:00,25,04/16/2022 00:03:00 -07:00,04/16/2022 00:03:33 -07:00,33,04/16/2022 00:03:00 -07:00,0,0,0,40,0
5266,1208,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747438,Laurel & Center,1591,False,3313393,155702,371875,1557,297979,04/16/2022 00:03:33 -07:00,-73407,04/16/2022 20:27:00 -07:00,04/16/2022 00:03:45 -07:00,-73395,04/16/2022 20:27:00 -07:00,0,0,0,39,0
5262,1901,17868,Operator,674,4378,19 - UCSC via West Gate - Bay,16149,19-00-13-UCSC via Lower Bay,4747235,Bay (Garfield Park Village),1219,False,3313344,190215,371868,1902,297972,04/16/2022 00:03:41 -07:00,41,04/16/2022 00:03:00 -07:00,04/16/2022 00:03:49 -07:00,49,04/16/2022 00:03:00 -07:00,0,0,0,39,0
5275,1611,15904,Operator,654,4353,71 - Soquel/Freedom,18653,71-03-40-SC via Clifford,4747608,Water & Poplar Ave,1903,False,3313686,710511,371916,7105,298020,04/16/2022 00:03:49 -07:00,-11,04/16/2022 00:04:00 -07:00,04/16/2022 00:05:05 -07:00,65,04/16/2022 00:04:00 -07:00,0,0,0,40,0
5262,1901,17868,Operator,674,4378,19 - UCSC via West Gate - Bay,16149,19-00-13-UCSC via Lower Bay,4747832,Bay & National,2585,False,3313344,190215,371868,1902,297972,04/16/2022 00:03:57 -07:00,-3,04/16/2022 00:04:00 -07:00,04/16/2022 00:04:01 -07:00,1,04/16/2022 00:04:00 -07:00,0,0,0,39,0
5271,1305,23046,Operator,699,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747549,Soquel Dr & Daubenbiss Ave,1820,False,3313601,660511,371907,6605,298011,04/16/2022 00:04:16 -07:00,196,04/16/2022 00:01:00 -07:00,04/16/2022 00:04:24 -07:00,204,04/16/2022 00:01:00 -07:00,0,0,0,28,0
5262,1901,17868,Operator,674,4378,19 - UCSC via West Gate - Bay,16149,19-00-13-UCSC via Lower Bay,4747833,Bay & Laguna,2586,False,3313344,190215,371868,1902,297972,04/16/2022 00:04:17 -07:00,17,04/16/2022 00:04:00 -07:00,04/16/2022 00:04:25 -07:00,25,04/16/2022 00:04:00 -07:00,0,0,0,39,0
5266,1208,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747930,Laurel & Blackburn,2731,False,3313393,155702,371875,1557,297979,04/16/2022 00:04:25 -07:00,-73415,04/16/2022 20:28:00 -07:00,04/16/2022 00:04:37 -07:00,-73403,04/16/2022 20:28:00 -07:00,0,0,0,39,0
5267,1210,16024,Operator,530,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747846,Mission & Swift,2619,False,3313276,155411,371863,1554,297967,04/16/2022 00:04:28 -07:00,-85772,04/16/2022 23:54:00 -07:00,04/16/2022 00:05:00 -07:00,-85740,04/16/2022 23:54:00 -07:00,0,0,0,39,0
5210,9818,21078,Operator,691,4367,35 - Highway 9/Scotts Valley,18656,35-09-86-CClub via Glen Arbor IB SV Drive,4747902,Santa Cruz Metro Center,2700,False,3313523,350714,371892,3507,297996,04/16/2022 00:04:39 -07:00,-85701,04/16/2022 23:53:00 -07:00,04/16/2022 00:04:47 -07:00,-85693,04/16/2022 23:53:00 -07:00,0,0,0,30,0
5262,1901,17868,Operator,674,4378,19 - UCSC via West Gate - Bay,16149,19-00-13-UCSC via Lower Bay,4747834,Bay & West Cliff Dr,2587,False,3313344,190215,371868,1902,297972,04/16/2022 00:04:41 -07:00,-19,04/16/2022 00:05:00 -07:00,04/16/2022 00:05:05 -07:00,5,04/16/2022 00:05:00 -07:00,0,0,0,39,0
5271,1305,23046,Operator,699,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747552,Soquel Dr & Main,1823,False,3313601,660511,371907,6605,298011,04/16/2022 00:04:52 -07:00,232,04/16/2022 00:01:00 -07:00,04/16/2022 00:05:36 -07:00,276,04/16/2022 00:01:00 -07:00,0,0,0,28,0
5275,1611,15904,Operator,654,4353,71 - Soquel/Freedom,18653,71-03-40-SC via Clifford,4747607,Water & Seabright Ave,1901,False,3313686,710511,371916,7105,298020,04/16/2022 00:05:13 -07:00,73,04/16/2022 00:04:00 -07:00,04/16/2022 00:05:21 -07:00,81,04/16/2022 00:04:00 -07:00,0,0,0,40,0
5267,1210,16024,Operator,530,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747443,Mission & Miramar Dr (Almar Shopping Ctr),1619,False,3313276,155411,371863,1554,297967,04/16/2022 00:05:24 -07:00,-85776,04/16/2022 23:55:00 -07:00,04/16/2022 00:05:48 -07:00,-85752,04/16/2022 23:55:00 -07:00,0,0,0,39,0
5266,1208,15880,Operator,668,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747450,Mission & Laurel,1630,False,3313393,155702,371875,1557,297979,04/16/2022 00:05:33 -07:00,-73467,04/16/2022 20:30:00 -07:00,04/16/2022 00:07:25 -07:00,-73355,04/16/2022 20:30:00 -07:00,0,0,0,39,0
