1040, 790104, 1,
1040, 790105, 1,
1040, 790106, 1,
1052, 790104, 1,
1053, 790106, 1,
1059, 790107, 1,
1059, 750210, 2,
1062, 790107, 1,
1069, 790108, 3,
1070, 790110, 4,
1147, 790104, 1,
1149, 790108, 2,
1191, 790104, 1,
1191, 790106, 1,
1193, 790105, 1,
2234, 790106, 1,
2234, 790109, 1,
2465, 790105, 2,
2466, 790106, 1,
2554, 790105, 1,
2554, 790107, 1,
2573, 790106, 1,
2902, 790105, 1,
2902, 790106, 2,
2902, 790107, 3,
2902, 790108, 4,
2902, 790109, 2,
2902, 750210, 1,
2902, 750211, 1,
2902, 750212, 2,
1040, 790107, 1,
1040, 790108, 1,
1052, 790105, 2,
1053, 790106, 1,
1054, 790106, 1,
1059, 790108, 2,
1059, 790109, 1,
1059, 790110, 2,
1061, 790107, 1,
1069, 790108, 3,
1069, 750210, 1,
1127, 790104, 1,
1127, 750211, 3,
1191, 790104, 1,
1191, 790108, 2,
1193, 790106, 1,
1193, 790109, 1,
2477, 790104, 1,
2902, 790104, 2,
2902, 790106, 1,
2902, 790107, 3,
2902, 790108, 1,
2902, 790109, 2,
2902, 790110, 2,
2902, 750210, 4,
1040, 790105, 1,
1040, 790106, 1,
1052, 790103, 1,
1052, 790104, 2,
1053, 790106, 1,
1053, 790108, 1,
1053, 790109, 1,
1059, 790107, 11,
1059, 790109, 1,
1069, 750210, 1,
1070, 790107, 6,
1145, 790107, 1,
1191, 790104, 1,
1193, 790104, 1,
1193, 790105, 1,
1193, 790106, 1,
1989, 790107, 1,
2234, 790104, 2,
2467, 790109, 1,
2902, 790105, 1,
2902, 790106, 2,
2902, 790108, 4,
2902, 790109, 4,
2902, 750210, 4,
2902, 750211, 4,
1040, 790105, 1,
1052, 790103, 1,
1052, 790104, 1,
1054, 790105, 2,
1054, 790109, 1,
1059, 750210, 1,
1069, 790107, 1,
1127, 790104, 3,
1191, 790106, 1,
1193, 790105, 1,
1193, 790106, 1,
1989, 790105, 1,
2191, 790106, 1,
2234, 790104, 1,
2234, 790105, 1,
2465, 790108, 1,
2477, 790104, 1,
2477, 790110, 1,
2725, 790106, 1,
2902, 790104, 2,
2902, 790108, 2,
2902, 790109, 4,
2902, 790110, 7,
2902, 750211, 3,
1040, 790109, 1,
1052, 790104, 1,
1052, 790107, 1,
1053, 790104, 1,
1053, 790106, 1,
1054, 790105, 1,
1054, 790107, 2,
1054, 790108, 1,
1059, 790107, 1,
1059, 790110, 1,
1059, 750210, 2,
1059, 750211, 2,
1061, 790109, 4,
1070, 790107, 1,
1070, 750210, 1,
1127, 790105, 1,
1127, 790110, 1,
1145, 790106, 1,
1191, 790104, 1,
1193, 790104, 1,
1193, 790105, 1,
1193, 790107, 2,
1193, 750211, 1,
1989, 790106, 1,
2554, 790106, 1,
2902, 790104, 1,
2902, 790106, 1,
2902, 790108, 5,
2902, 790110, 6,
2902, 750210, 1,
2902, 750211, 2,
1040, 790106, 1,
1040, 750210, 3,
1052, 790104, 2,
1052, 790108, 1,
1053, 790106, 1,
1054, 790103, 1,
1054, 790106, 1,
1054, 790109, 1,
1059, 790107, 1,
1059, 790108, 2,
1059, 790110, 1,
1059, 750212, 1,
1062, 790105, 2,
1069, 790105, 1,
1127, 790103, 1,
1127, 790105, 1,
1127, 790108, 1,
1149, 750212, 2,
