VehicleId,VehicleName,DriverId,DriverFirstName,DriverLastName,RouteId,RouteName,PatternId,PatternName,StopId,StopName,StopNumber,Timepoint,TripId,TripName,RunId,RunName,BlockId,Arrive,ArriveVariance,ScheduledArrive,Depart,DepartVariance,ScheduledDepart,Ons,Offs,ArrivalPassengers,VehicleCapacity,DeparturePassengers
5228,2316,17876,Operator,682,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747938,High (Tosca Terrace),2739,False,3313788,103113,371927,1031,298031,04/17/2022 00:00:25 -07:00,-86015,04/17/2022 23:54:00 -07:00,04/17/2022 00:00:29 -07:00,-86011,04/17/2022 23:54:00 -07:00,0,0,0,57,0
5228,2316,17876,Operator,682,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747870,Western Dr & Meder,2659,False,3313788,103113,371927,1031,298031,04/17/2022 00:01:17 -07:00,-86023,04/17/2022 23:55:00 -07:00,04/17/2022 00:01:33 -07:00,-86007,04/17/2022 23:55:00 -07:00,0,0,0,57,0
5228,2316,17876,Operator,682,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747871,Western Dr & Monarch Way,2660,False,3313788,103113,371927,1031,298031,04/17/2022 00:02:05 -07:00,-86035,04/17/2022 23:56:00 -07:00,04/17/2022 00:02:13 -07:00,-86027,04/17/2022 23:56:00 -07:00,0,0,0,57,0
5228,2316,17876,Operator,682,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747872,Western Dr & Western Ct,2661,False,3313788,103113,371927,1031,298031,04/17/2022 00:02:17 -07:00,-86023,04/17/2022 23:56:00 -07:00,04/17/2022 00:02:25 -07:00,-86015,04/17/2022 23:56:00 -07:00,0,0,0,57,0
5228,2316,17876,Operator,682,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747873,Western Dr & Cypress Park,2662,False,3313788,103113,371927,1031,298031,04/17/2022 00:02:37 -07:00,-86063,04/17/2022 23:57:00 -07:00,04/17/2022 00:02:45 -07:00,-86055,04/17/2022 23:57:00 -07:00,0,0,0,57,0
5228,2316,17876,Operator,682,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747874,Western Dr & Flower,2663,False,3313788,103113,371927,1031,298031,04/17/2022 00:02:57 -07:00,-86043,04/17/2022 23:57:00 -07:00,04/17/2022 00:03:25 -07:00,-86015,04/17/2022 23:57:00 -07:00,0,0,0,57,0
5276,1306,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747549,Soquel Dr & Daubenbiss Ave,1820,False,3313915,353610,371941,3536,298045,04/17/2022 00:03:05 -07:00,125,04/17/2022 00:01:00 -07:00,04/17/2022 00:03:13 -07:00,133,04/17/2022 00:01:00 -07:00,0,0,0,28,0
5276,1306,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747552,Soquel Dr & Main,1823,False,3313915,353610,371941,3536,298045,04/17/2022 00:03:37 -07:00,157,04/17/2022 00:01:00 -07:00,04/17/2022 00:04:37 -07:00,217,04/17/2022 00:01:00 -07:00,0,0,0,28,0
5228,2316,17876,Operator,682,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747846,Mission & Swift,2619,False,3313788,103113,371927,1031,298031,04/17/2022 00:04:51 -07:00,-86049,04/17/2022 23:59:00 -07:00,04/17/2022 00:05:23 -07:00,-86017,04/17/2022 23:59:00 -07:00,0,0,0,57,0
5276,1306,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747553,Soquel Dr & E Walnut,1824,False,3313915,353610,371941,3536,298045,04/17/2022 00:04:53 -07:00,173,04/17/2022 00:02:00 -07:00,04/17/2022 00:05:01 -07:00,181,04/17/2022 00:02:00 -07:00,0,0,0,28,0
5276,1306,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747554,Soquel Dr & Capitola Ave,1825,False,3313915,353610,371941,3536,298045,04/17/2022 00:05:05 -07:00,185,04/17/2022 00:02:00 -07:00,04/17/2022 00:05:13 -07:00,193,04/17/2022 00:02:00 -07:00,0,0,0,28,0
5276,1306,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747557,Soquel Dr & Orchard,1828,False,3313915,353610,371941,3536,298045,04/17/2022 00:05:29 -07:00,149,04/17/2022 00:03:00 -07:00,04/17/2022 00:05:37 -07:00,157,04/17/2022 00:03:00 -07:00,0,0,0,28,0
5276,1306,23047,Operator,700,4353,71 - Soquel/Freedom,18652,71-02-38-Wats via Clifford,4747559,Soquel Dr & Silver Birch Ln,1830,False,3313915,353610,371941,3536,298045,04/17/2022 00:05:45 -07:00,165,04/17/2022 00:03:00 -07:00,04/17/2022 00:05:49 -07:00,169,04/17/2022 00:03:00 -07:00,0,0,0,28,0
5228,2316,17876,Operator,682,5337,18 - UCSC via Main Gate - Mission,16773,18-00-1-UCSC via Mission,4747443,Mission & Miramar Dr (Almar Shopping Ctr),1619,False,3313788,103113,371927,1031,298031,04/17/2022 00:05:47 -07:00,347,04/17/2022 00:00:00 -07:00,04/17/2022 00:06:07 -07:00,367,04/17/2022 00:00:00 -07:00,0,0,0,57,0
