1260, 350303, 1,
1260, 350506, 1,
1260, 660502, 1,
1363, 660204, 1,
1363, 660106, 1,
1363, 660214, 1,
1682, 350303, 1,
1682, 660208, 1,
1682, 660212, 1,
1687, 660204, 1,
1692, 350303, 1,
1692, 660204, 1,
1692, 350510, 1,
1692, 660502, 1,
1692, 660214, 1,
1750, 660102, 1,
1750, 350303, 1,
1750, 660204, 1,
1750, 350506, 3,
1750, 660304, 1,
1750, 350510, 1,
1750, 660502, 1,
1752, 660102, 1,
1752, 350303, 1,
1752, 660204, 1,
1752, 350510, 1,
1752, 660214, 2,
1754, 660204, 1,
1754, 350506, 1,
1757, 350401, 1,
1757, 660102, 1,
1757, 660204, 2,
1914, 660204, 1,
1914, 350510, 2,
1914, 660212, 1,
1914, 660502, 2,
2167, 660102, 1,
2167, 350303, 1,
2167, 660106, 1,
2167, 350506, 2,
2167, 350510, 1,
2167, 660212, 1,
2167, 660214, 3,
2177, 350401, 1,
2177, 350303, 1,
2177, 660208, 1,
2177, 350510, 1,
2270, 350303, 3,
2270, 660204, 1,
2617, 350401, 1,
2617, 350303, 2,
2617, 660204, 1,
2617, 660304, 1,
2617, 660214, 1,
2617, 660216, 3,
2617, 790115, 1,
2649, 660106, 1,
2650, 660212, 1,
2650, 660502, 1,
2650, 660214, 1,
2650, 790115, 1,
2801, 660102, 1,
2801, 350303, 1,
2801, 660204, 2,
2801, 660106, 1,
2801, 350506, 2,
2801, 660304, 8,
2801, 350510, 1,
2801, 660212, 11,
2801, 660502, 8,
2801, 660214, 4,
2801, 660216, 1,
1260, 660102, 1,
1260, 350303, 2,
1260, 660106, 1,
1260, 660208, 1,
1260, 660214, 2,
1363, 350401, 2,
1363, 660106, 1,
1363, 350506, 2,
1363, 660304, 2,
1363, 350510, 1,
1363, 660502, 1,
1687, 350303, 1,
1687, 660204, 2,
1687, 350510, 1,
1687, 660216, 2,
1690, 350303, 1,
1690, 350506, 1,
1690, 660304, 1,
1692, 350510, 1,
1692, 790115, 1,
1750, 350401, 1,
1750, 660102, 2,
1750, 660106, 1,
1750, 350506, 1,
1750, 660304, 2,
1750, 660212, 3,
1750, 660502, 2,
1752, 350303, 3,
1752, 660204, 1,
1752, 350510, 1,
1754, 660214, 2,
1757, 350401, 1,
1757, 350506, 1,
1914, 350303, 1,
1914, 660106, 1,
1914, 350506, 1,
1914, 660208, 1,
1914, 660304, 1,
1914, 660502, 1,
1914, 660214, 1,
2145, 660106, 1,
2167, 660204, 2,
2167, 660106, 1,
2167, 660208, 2,
2167, 660212, 1,
2167, 660502, 1,
2167, 660214, 1,
2167, 790115, 1,
2177, 350303, 2,
2177, 660106, 1,
2177, 660208, 1,
2177, 350510, 1,
2271, , 2,
2617, 350401, 3,
2617, 660208, 1,
2617, 660212, 2,
2649, 660102, 1,
2649, 660212, 1,
2650, 660212, 1,
2650, 660214, 1,
2801, 660102, 2,
2801, 350303, 3,
2801, 660204, 3,
2801, 350506, 4,
2801, 660208, 5,
2801, 660304, 3,
2801, 350510, 4,
2801, 660212, 3,
2801, 660502, 3,
2801, 660214, 2,
2801, 660216, 4,
2801, 790115, 2,
1260, 350303, 1,
1260, 660214, 1,
1363, 660102, 1,
1363, 350303, 3,
1363, 660204, 2,
1363, 660106, 6,
1363, 660208, 2,
1363, 660304, 1,
1363, 350510, 1,
1363, 660212, 3,
1363, 660214, 1,
1372, 350506, 3,
1690, 350303, 1,
1690, 350510, 1,
1690, 660502, 1,
1692, 350303, 1,
1692, 660204, 1,
1692, 660208, 2,
1692, 660212, 1,
1692, 660214, 1,
1692, 790115, 1,
1750, 660102, 2,
1750, 350303, 1,
1750, 660204, 1,
1750, 660106, 1,
1750, 660208, 2,
1750, 660304, 3,
1750, 350510, 1,
1750, 660212, 1,
1750, 660502, 2,
1750, 660214, 1,
1750, 660216, 1,
1752, 660102, 1,
1752, 660106, 2,
1757, 350401, 2,
1757, 660204, 1,
1757, 660214, 2,
1914, 350303, 1,
1914, 660208, 2,
1914, 350510, 1,
1914, 660214, 2,
1915, 660304, 1,
2145, 660502, 1,
2167, 350510, 1,
2167, 660212, 1,
2167, 660502, 1,
2167, 660214, 2,
2167, 660216, 3,
2177, 350303, 1,
2177, 660204, 2,
2177, 660106, 1,
2177, 350510, 5,
2271, 350303, 3,
2617, 350401, 2,
2617, 350506, 1,
2617, 660304, 1,
2617, 790115, 2,
2649, 660102, 1,
2649, 660304, 5,
2650, 660208, 1,
2650, 660502, 1,
2801, 350303, 1,
2801, 660204, 1,
2801, 660106, 1,
2801, 350506, 2,
2801, 660208, 2,
2801, 660304, 3,
2801, 350510, 3,
2801, 660212, 1,
2801, 660502, 3,
2801, 660214, 3,
2801, 660216, 9,
2801, 790115, 3,
1260, 660102, 1,
1260, 350303, 2,
1260, 660304, 1,
1360, 660106, 1,
1360, 660212, 2,
1363, 660102, 2,
1363, 660106, 1,
1363, 660208, 1,
1363, 660304, 1,
1363, 350510, 1,
1363, 660502, 1,
1372, 350401, 1,
1372, 350510, 2,
1682, 350401, 1,
1682, 660102, 1,
1682, 350303, 1,
1687, 350303, 1,
1687, 660208, 2,
1690, 350303, 3,
1692, 350303, 1,
1692, 660204, 1,
1692, 660106, 1,
1692, 660208, 1,
1750, 660102, 2,
1750, 350506, 2,
1750, 660304, 1,
1750, 350510, 1,
1752, 350303, 3,
1752, 660204, 1,
1754, 350401, 1,
1914, 350303, 1,
1914, 660106, 1,
1914, 350506, 4,
1914, 660208, 1,
1914, 660304, 1,
1914, 660502, 2,
2145, 350506, 1,
2145, 660304, 1,
2167, 350303, 1,
2167, 660106, 1,
2167, 350510, 1,
2167, 660212, 1,
2167, 660502, 3,
2177, 350401, 1,
2177, 350303, 1,
2177, 350510, 1,
2271, 350303, 2,
2271, 660106, 3,
2617, 350506, 1,
2617, 660208, 1,
2649, 660102, 1,
2649, 660304, 1,
2650, 660212, 2,
2650, 660502, 1,
2801, 660102, 1,
2801, 350303, 4,
2801, 660204, 2,
2801, 660106, 5,
2801, 350506, 5,
2801, 660304, 4,
2801, 350510, 2,
2801, 660212, 6,
2801, 660502, 2,
1363, 660102, 1,
1363, 660204, 1,
1363, 660106, 1,
1363, 350506, 1,
1363, 660208, 2,
1363, 350510, 3,
1363, 660502, 2,
1372, 660216, 1,
1687, 660204, 1,
1687, 660106, 1,
1687, 350510, 1,
1690, 660106, 1,
1690, 660208, 1,
1692, 660102, 1,
1692, 660106, 1,
1692, 660304, 1,
1692, 660214, 1,
1750, 660102, 1,
1750, 350506, 4,
1750, 660214, 1,
1750, 790115, 1,
1752, 660102, 1,
1752, 660106, 1,
1752, 660208, 1,
1754, 660212, 1,
1754, 660214, 1,
1757, 350401, 1,
1757, 350506, 1,
1757, 660208, 2,
1914, 660212, 1,
1914, 660502, 3,
1914, 790115, 1,
1915, , 3,
2145, 660106, 2,
2167, 660204, 1,
2167, 660208, 2,
2167, 660304, 3,
2167, 350510, 2,
2167, 660212, 1,
2167, 660214, 2,
2177, 350401, 2,
2177, 660204, 1,
2177, 660106, 1,
2177, 660208, 3,
2177, 660304, 1,
2177, 350510, 2,
2271, 660102, 4,
2271, 660208, 1,
2617, 350401, 2,
2617, 660204, 2,
2617, 350510, 1,
2617, 660214, 2,
2617, 660216, 1,
2649, 350510, 1,
2649, 660502, 1,
2650, 350506, 1,
2801, 660102, 3,
2801, 660204, 4,
2801, 660106, 3,
2801, 350506, 1,
2801, 660208, 2,
2801, 350510, 1,
2801, 660212, 1,
2801, 660502, 7,
2801, 660214, 4,
2801, 660216, 2,
2801, 790115, 7,
1260, 660102, 2,
1260, 660204, 1,
1363, 660102, 2,
1363, 660208, 1,
1363, 350510, 2,
1682, , 1,
1682, 660304, 1,
1682, 660212, 1,
1687, 660304, 2,
1690, 660204, 1,
1692, 660102, 1,
1692, , 1,
1692, 660304, 1,
1750, 660102, 1,
1750, 660204, 1,
1750, 660304, 1,
1750, 660214, 3,
1752, 660102, 1,
1752, 660204, 1,
1752, 660106, 2,
1752, 350506, 1,
1754, 660204, 1,
1757, , 1,
1914, , 1,
1914, 350510, 2,
1914, 660212, 2,
2145, 660208, 1,
2145, 660304, 1,
2167, 660208, 1,
2167, 660212, 1,
2167, 660214, 2,
2177, 660102, 1,
2177, , 2,
2177, 660304, 1,
2271, , 6,
2617, , 1,
2617, 660204, 1,
2617, 350506, 2,
2617, 660208, 2,
2617, 660216, 1,
2649, 660212, 1,
2801, 660204, 1,
