1501, 180310, 4,
1616, 180310, 16,
1617, 180310, 12,
1907, 180310, 1,
2101, 180310, 4,
2102, 180310, 17,
2344, 180310, 1,
2393, 180310, 1,
2697, 180310, 5,
2750, 180310, 2,
1341, 180310, 3,
1501, 180310, 5,
1505, 180310, 5,
1615, 180310, 9,
1616, 180310, 15,
2101, 180310, 5,
2102, 180310, 13,
2448, 180310, 13,
2516, 180310, 2,
2701, 180310, 15,
2718, 180310, 1,
2750, 180310, 1,
1341, 180310, 1,
1351, 180310, 1,
1501, 180310, 1,
1505, 180310, 1,
1509, 180310, 2,
1615, 180310, 6,
1615, 180211, 1,
1616, 180310, 9,
1617, 180310, 7,
1617, 180211, 3,
2101, 180310, 1,
2102, 180310, 13,
2102, 180211, 6,
2344, 180310, 2,
2448, 180310, 5,
2516, 180211, 2,
2582, 180211, 2,
2662, 180310, 3,
2697, 180310, 2,
2701, 180211, 8,
2715, 180310, 1,
2716, 180211, 1,
2717, 180310, 1,
2739, 180310, 3,
1341, 183301, 1,
1341, 180211, 4,
1350, 183301, 2,
1501, 183301, 1,
1501, 180310, 1,
1509, 180211, 2,
1615, 183301, 5,
1615, 180211, 8,
1616, 180310, 9,
1616, 180211, 5,
1617, 180310, 5,
1617, 180211, 4,
1907, 183301, 1,
2101, 180310, 5,
2101, 180211, 4,
2102, 183301, 13,
2102, 180310, 5,
2102, 180211, 9,
2344, 183301, 6,
2344, 180310, 2,
2344, 180211, 1,
2448, 183301, 1,
2448, 180211, 4,
2516, 183301, 1,
2592, 180211, 1,
2593, 180211, 3,
2662, 183301, 1,
2669, 183301, 1,
2701, 183301, 2,
2701, 180310, 2,
2715, 183301, 1,
2717, 180211, 1,
2718, 180211, 1,
2744, 180211, 1,
2750, 180211, 7,
1341, 180310, 2,
1501, 180310, 7,
1501, 180211, 1,
1505, 180310, 3,
1509, 180310, 2,
1510, 180310, 1,
1615, 180310, 10,
1615, 180211, 3,
1616, 180310, 5,
1616, 180211, 8,
1617, 180310, 3,
1617, 180211, 10,
2101, 180310, 3,
2101, 180211, 4,
2102, 180310, 9,
2102, 180211, 11,
2330, 180211, 1,
2344, 180211, 1,
2420, 180211, 1,
2448, 180310, 13,
2448, 180211, 1,
2592, 180310, 2,
2659, 180211, 2,
2669, 180310, 1,
2697, 180310, 5,
2715, 180310, 1,
2716, 180211, 1,
2717, 180310, 3,
2717, 180211, 7,
2718, 180310, 3,
2718, 180211, 4,
2739, 180310, 2,
2750, 180211, 8,
1341, 180310, 4,
1342, 180310, 3,
1505, 180310, 8,
1615, 180310, 12,
1616, 180310, 18,
1616, 180211, 2,
1617, 180310, 10,
1907, 180310, 2,
1909, 180211, 1,
2101, 180310, 5,
2102, 180310, 25,
2328, 180310, 2,
2344, 180310, 12,
2448, 180310, 15,
2516, 180211, 1,
2660, 180310, 1,
2660, 180211, 3,
2662, 180310, 3,
2663, 180310, 3,
2697, 180310, 7,
2697, 180211, 4,
2701, 180211, 1,
2716, 180211, 1,
2717, 180310, 8,
2718, 180310, 6,
2740, 180310, 3,
2744, 180310, 3,
2744, 180211, 7,
2749, 180211, 2,
2750, 180211, 6,
1501, 180310, 3,
1501, 180211, 1,
1505, 180310, 1,
1615, 180310, 8,
1615, 180211, 5,
1616, 180310, 3,
1617, 180310, 5,
1617, 180211, 3,
2101, 180211, 1,
2102, 180310, 17,
2102, 180211, 7,
2344, 180211, 1,
2448, 180310, 5,
2448, 180211, 3,
2516, 180310, 3,
2592, 180310, 2,
2701, 180310, 7,
2717, 180211, 2,
2750, 180310, 2,
1342, 180310, 1,
1350, 180211, 1,
1356, 180211, 1,
1501, 180310, 3,
1501, 180211, 6,
1505, 180211, 1,
1510, 180310, 1,
1615, 180310, 11,
1615, 180211, 4,
1616, 180310, 4,
1616, 180211, 6,
1617, 180310, 4,
1617, 180211, 5,
1907, 180310, 2,
2101, 180211, 2,
2102, 180310, 14,
2102, 180211, 8,
2448, 180310, 1,
2582, 180310, 1,
2593, 180211, 5,
2662, 180310, 2,
2663, 180310, 6,
2669, 180310, 1,
2694, 180310, 1,
2697, 180211, 11,
2701, 180310, 8,
2717, 180310, 3,
2718, 180310, 2,
2739, 180310, 1,
2744, 180310, 2,
2750, 180310, 1,
1352, 180211, 1,
1501, 180211, 9,
1505, 180211, 1,
1615, 180211, 3,
1616, 180211, 10,
1907, 180310, 1,
1909, 180310, 37,
2101, 180211, 2,
2102, 180211, 20,
2344, 180310, 2,
2344, 180211, 1,
2420, 180310, 1,
2420, 180211, 1,
2448, 180211, 1,
2516, 180211, 2,
2592, 180211, 2,
2662, 180211, 1,
2701, 180310, 6,
2701, 180211, 1,
2718, 180310, 6,
1341, 180310, 1,
1341, 180211, 18,
1356, 180310, 1,
1501, 180310, 2,
1505, 180310, 1,
1615, 180310, 10,
1616, 180310, 10,
